539,1936
1697,730
925,1696
253,1659
558,1403
185,987
1668,1461
364,112
1374,60
439,89
1738,1100
901,534
216,779
451,108
1778,233
1063,855
794,1279
497,201
137,39
101,1655
1808,245
899,1472
837,1770
625,1979
1478,1141
61,1269
462,904
1269,1439
682,1163
161,1793
1245,1792
1528,1972
1987,1330
1840,36
611,1810
1975,1335
1959,431
1928,1493
1848,1076
1697,446
154,472
277,637
172,1794
40,1890
1657,1058
1519,974
1878,1955
410,16
364,927
1485,1154
1577,236
1015,1668
1166,726
1310,1678
623,1776
1591,1253
1466,1715
1639,420
1162,891
1800,193
937,1950
379,1553
291,648
1104,1651
21,1912
1129,568
1591,190
516,1918
1104,609
1118,1093
131,362
1267,1881
1114,1913
1155,1810
316,1637
501,1120
1127,1292
217,1627
1504,1462
1024,165
1269,1659
1304,358
647,670
1662,923
1199,1721
1316,553
1420,354
1709,222
330,498
86,378
1140,1294
982,384
1058,1656
1441,299
1620,536
61,1289
1232,953
1824,472
1058,556
881,91
1898,232
611,595
1968,1948
1700,420
1230,1995
1297,1006
1023,646
672,1975
324,920
1300,991
1229,1363
1303,310
1307,27
968,467
177,1237
1164,1421
1264,1995
127,908
330,387
63,757
1956,668
716,1625
1239,1055
1913,233
1928,1849
148,138
1256,1890
862,535
576,1948
1288,1941
980,880
243,1993
831,1523
1742,1028
519,1411
1292,1584
504,190
682,561
294,1678
1071,1899
1761,382
186,328
1089,673
165,1021
1133,1239
332,382
1099,122
1777,723
425,723
441,1716
1313,885
1714,517
204,211
1281,1066
1208,1948
241,898
524,1036
1827,245
694,1562
551,1805
1005,368
1895,927
1079,910
485,382
60,1959
1783,1218
884,1355
586,876
668,1669
1771,525
1392,746
1813,832
998,1081
1505,63
1942,1532
29,510
172,636
358,592
637,434
1085,1294
1726,899
1006,896
165,670
14,1169
97,598
1224,1025
1791,1673
413,1906
555,1063
1929,1645
1052,69
87,528
1930,1273
1046,1895
644,1994
1886,234
231,477
799,140
1740,564
667,1975
1067,1983
1613,991
1955,1004
719,146
223,99
1684,1574
152,1440
1889,1304
812,125
966,539
1624,1766
525,1750
712,990
441,1314
874,1920
166,1991
43,1601
225,1069
456,743
220,573
201,900
1672,545
1957,312
1729,438
235,1142
975,1262
1245,1775
351,1301
1458,1510
279,612
210,1405
919,1950
1933,1693
1178,198
862,820
848,69
1905,40
1985,724
1741,1627
1440,400
1261,1650
726,1379
945,551
393,268
1250,571
1258,593
111,1608
363,796
1628,1722
259,264
781,1178
1223,1062
294,906
1357,852
1437,1627
1560,1478
70,1879
1351,207
326,1540
1005,1382
947,910
948,291
1209,255
1605,1944
1677,1189
1096,1666
1368,1176
1266,1730
74,1311
1085,1686
841,1188
478,1623
1011,1780
170,1879
1904,1803
117,1735
717,877
964,1871
230,932
1853,1686
948,1060
1175,248
178,1894
110,541
613,1621
133,662
455,966
188,1759
79,972
927,1076
1732,1726
40,1874
719,1008
596,491
1859,1395
1147,789
1458,1046
738,1428
13,230
1092,764
1670,1629
1266,283
1670,1102
1280,1751
336,1205
1439,1258
1652,424
1954,1222
1020,1301
1176,1170
945,1266
682,865
474,991
1204,1056
228,407
1393,1496
1880,163
1406,103
107,1404
1851,1264
1728,492
1802,654
1603,1889
1137,681
1092,1163
408,712
701,1569
1466,51
947,48
1809,679
1898,1871
1523,1576
1459,1943
1378,1489
665,1498
762,1263
1097,1559
1442,100
1464,1675
1262,585
1501,523
1964,712
1999,681
442,1958
344,1355
1156,1706
1595,1172
1366,1504
969,1873
842,1660
158,1295
1663,1241
401,792
1262,1142
127,1013
587,919
786,1224
825,1375
1554,458
1577,778
1148,1067
1145,1310
342,703
1668,1925
193,1585
1131,1238
833,1602
74,206
507,723
311,1207
1419,1300
1478,978
768,237
920,371
1994,1991
1950,511
296,64
159,1091
1797,0
546,1345
771,1337
596,542
1882,996
1733,831
797,266
515,478
1794,17
1359,1495
1589,167
542,105
1783,1297
1578,1849
1635,267
942,416
1090,983
56,154
177,966
83,1729
351,936
743,1419
151,1736
1221,1728
1123,1119
364,279
705,311
1149,1630
1105,441
1562,1474
1406,394
554,1615
54,964
1388,1814
210,361
301,828
1581,1277
791,300
1071,1123
1601,1694
1723,1850
726,516
1903,663
1711,779
1481,73
696,1383
1404,609
1970,1957
29,1128
1365,1187
1995,1054
1165,762
465,1183
345,1428
1167,496
559,1982
487,1515
1398,1556
1668,38
1712,1391
1253,609
333,1784
1312,565
1424,972
954,834
271,1943
1405,414
1346,669
332,1611
1698,367
1965,283
1259,632
1514,361
896,1536
858,414
1936,1991
1416,1974
1581,1386
368,1381
1450,1547
1759,1373
121,1980
225,616
577,73
169,729
1224,1704
340,1345
1073,617
1350,1701
270,598
1669,1888
1761,540
898,280
174,1431
480,1960
1948,951
161,1798
255,592
1809,926
54,545
1784,470
1014,1776
1190,1879
1651,71
548,611
1683,667
758,499
1525,1518
1259,1581
1082,1945
89,793
1240,209
781,1920
1543,189
737,481
808,424
1294,1372
461,846
874,1985
997,666
629,103
883,1516
1924,928
1840,1662
273,737
1333,1875
1491,109
103,991
1230,805
642,917
336,1109
981,67
1803,1259
1020,1033
1685,326
644,1274
231,63
1316,1986
1910,1724
1932,1500
80,1881
1916,0
795,580
580,1185
916,1470
1616,69
990,80
330,1167
769,463
1360,665
1908,454
1624,1594
1740,59
1644,1075
440,117
728,1506
520,1142
837,455
1193,981
919,1223
679,1482
1764,1862
710,575
1931,151
1733,149
864,1094
11,1267
1592,1273
1904,322
1907,736
936,1152
745,799
389,110
1196,1848
1243,1875
1621,1435
1191,137
1633,73
690,1409
531,1165
1775,1140
1342,291
1253,1281
1495,900
1197,1211
198,871
1074,1830
287,1174
737,965
1473,247
1026,83
908,1505
175,1076
1903,1521
1281,1166
583,142
1438,742
961,1443
1457,101
1193,755
615,296
298,1679
1324,397
361,1008
1850,459
1336,1372
1936,284
1786,1339
232,1484
1763,1824
1378,1621
1266,1678
628,56
1433,1979
869,491
1364,283
1419,365
1632,730
1432,876
181,1425
715,542
1318,822
1830,858
206,801
603,1269
858,1620
1985,1369
1024,641
677,267
1051,1268
964,29
139,1006
742,700
1600,1218
652,1056
1907,1356
1303,1985
1109,836
1950,444
1848,1417
1850,279
1376,1600
1633,1744
1945,50
988,638
1700,1165
1825,913
461,333
403,1959
80,1130
1258,635
149,1194
1362,1502
317,0
260,188
691,1880
419,1281
1065,332
653,539
1373,998
402,1550
230,1661
1003,389
1178,390
1524,423
433,1638
364,365
159,1215
1777,1829
1885,1778
1074,1945
1437,800
1947,1467
393,191
1495,1776
1680,1864
586,1082
375,1355
52,488
1838,620
1971,1574
123,1484
1755,700
1516,54
1122,1850
555,471
301,1595
1571,104
1760,1430
1714,1536
1996,987
895,1395
743,569
1052,1282
1637,451
810,1289
1638,1265
1454,1147
1469,1953
692,894
1951,339
1069,1292
1221,856
1210,638
1158,271
1242,622
421,302
271,984
679,728
388,1186
1295,234
64,318
1040,913
833,1036
1788,71
282,1807
385,467
1585,1657
1918,1250
174,1887
1006,61
1771,1366
1209,1835
515,983
641,470
115,741
1212,1506
1599,1364
1922,398
252,1955
1670,1821
850,734
1636,1435
237,1601
717,614
713,1429
201,501
1827,881
463,345
1109,852
45,1497
395,965
1603,1541
242,879
868,1868
1382,1520
998,1866
1864,832
1211,684
1730,1421
1598,914
1913,27
1404,686
187,711
1326,365
901,1577
936,1047
1557,173
1426,1532
778,1742
840,1005
733,849
879,1193
78,335
637,995
1670,1426
615,1335
1254,1131
1231,368
1208,564
1001,1531
1553,150
967,1805
231,1951
1956,1338
1406,1326
1553,1635
581,240
1828,1064
795,1858
608,1852
74,1978
695,1475
609,1248
1793,73
589,1058
1971,214
741,1309
1452,230
1882,721
962,127
26,946
1589,1991
1520,627
754,661
1303,167
1220,1350
1956,796
1457,1222
1455,1492
843,630
158,1883
749,1995
1002,1339
541,919
788,1245
1182,74
896,481
1826,1128
389,704
1602,1982
141,779
770,422
1838,621
1905,1945
1499,1877
775,390
1525,1979
1616,143
1844,1241
636,1828
1733,1482
1520,1705
632,793
101,1122
617,329
480,751
1537,861
136,1026
760,1974
157,28
1434,596
1420,911
470,792
196,564
512,1683
931,1148
1715,1774
1896,659
906,1065
1790,692
167,430
975,1170
1044,24
500,664
1843,590
1030,1870
1084,255
394,1137
62,609
1235,1840
244,1537
610,581
1398,1332
683,1763
612,1477
1767,1342
184,1112
1861,651
1268,1897
1514,93
1939,1532
721,1922
300,1061
1711,1107
1027,759
244,297
1830,1597
95,630
1820,394
1772,1712
988,737
1699,13
470,1335
1333,1619
394,1390
1516,1812
742,789
1548,712
816,688
1928,1984
1268,1576
383,1500
1233,1117
1512,234
664,1231
831,874
125,1802
1105,1202
1480,708
1099,965
1375,1739
713,1284
1243,79
1555,688
49,1383
1461,1132
113,1435
91,1059
1,199
427,1000
1470,746
955,1163
559,289
1687,587
1331,346
879,108
1236,963
609,1176
863,1099
257,1154
1562,824
185,928
1417,1346
761,337
1711,1693
848,1281
1928,99
1142,276
784,1197
372,601
39,615
1357,1703
504,1353
1896,797
826,562
196,902
1589,1273
1085,646
561,1674
1746,860
1528,997
876,1638
1145,1245
1827,784
1821,1980
392,1313
374,1303
762,947
1467,129
424,1711
1450,1611
1511,796
1144,1946
1692,302
661,143
1715,757
1451,1159
720,689
1386,1719
558,1259
1173,759
976,493
170,530
528,1933
511,138
1179,79
1250,1682
1410,1564
1486,80
141,1199
1553,1525
123,1325
265,1282
1862,862
230,1720
1208,1748
1571,812
538,691
635,1018
273,614
1065,1406
1791,523
611,1283
1507,1416
1749,1156
1203,953
1225,1006
1706,1648
636,1298
228,888
668,1313
1350,791
577,1431
155,85
791,366
929,468
1807,1174
1781,1794
1381,1247
361,629
1422,93
760,1074
164,255
170,212
1106,890
55,1337
437,1032
1593,1752
1703,1000
1593,1180
1128,1422
625,1383
227,735
1146,1698
1225,1559
1914,1036
584,1599
1466,222
553,276
274,322
1261,1590
626,1901
311,1239
1678,422
1581,1676
91,381
1654,1181
1501,0
1468,1377
847,1076
756,119
987,1547
623,666
753,838
1566,1371
846,1427
373,1271
1566,1185
443,371
719,635
1057,371
117,1196
1115,1180
1382,1050
1745,1113
401,1176
1076,845
1213,1142
603,1079
925,1645
486,840
856,1857
830,664
1655,30
1262,316
1204,1097
305,212
19,385
1649,1438
79,1443
1284,1350
740,100
617,1670
1998,1528
1705,424
229,1364
1093,1074
149,1864
1162,260
366,451
1525,999
1435,1429
1909,1304
518,864
473,828
1140,812
647,1482
8,783
1747,756
887,807
313,127
325,838
1734,1840
1651,1231
1710,1802
870,1389
1072,1628
1565,285
1915,958
191,1313
1152,1134
702,877
1284,1064
364,1258
713,1013
117,406
1020,1559
138,1045
674,597
1695,1716
1300,1287
801,671
1605,1751
1740,1019
1564,1723
868,789
565,1574
1655,826
1425,1095
1554,317
1123,40
165,344
1685,464
16,1513
1137,520
1258,965
1263,122
1660,1512
1980,1678
1272,1180
1324,1345
1694,990
145,1328
1488,1093
1551,959
1267,1226
1043,1025
240,1260
1122,104
633,1141
1382,227
1529,1044
112,1550
1173,90
1914,143
493,1394
1823,21
993,1778
346,1175
199,357
623,923
1609,1825
900,1679
1922,1885
1529,47
37,1523
1045,131
1798,744
1463,297
525,242
1802,1398
826,1408
113,1873
1403,1022
32,462
561,1947
1905,276
165,459
618,1704
1791,80
1628,1288
208,1867
1753,617
349,1339
223,1896
1962,1696
650,1604
202,1225
1744,1848
1359,1027
276,547
1853,714
1486,90
1618,416
1613,1339
126,1759
506,92
261,514
837,959
1655,1143
1171,1711
799,1783
500,865
944,1948
1721,940
362,417
1992,411
1804,728
1435,1494
28,1310
999,1580
1726,884
1770,1850
1190,558
1343,1688
35,785
193,1863
1503,212
1748,1717
214,621
793,1317
695,320
624,1709
1767,1742
1935,1180
1079,1343
578,345
144,1591
1985,1562
13,297
1322,386
605,1680
552,1224
224,1776
908,1592
980,1365
927,1407
164,1682
885,1053
1907,1708
83,1095
270,1810
609,692
1854,1495
1719,1912
227,1833
1351,1564
946,54
359,662
1768,1047
1485,1638
834,343
200,1361
63,818
181,462
353,579
1655,305
1861,227
116,795
1071,1860
1370,376
57,643
1012,794
14,1010
461,1757
970,1870
1285,507
223,445
1908,1927
1257,1248
276,1036
1314,1257
1559,1295
178,1046
1350,366
1938,1564
1591,1908
1677,1109
1581,191
978,1406
994,700
4,71
1492,130
1294,795
1729,1416
1966,189
1185,1470
1231,334
709,447
1084,1717
